username,role,password,strength_label,crack_time_seconds
user576,user,"PcR""G%/1C}J^M1",strong,10000.0000000001
user577,user,involve257@,weak,0.004697
user578,user,5dzsJ.qr+?-j;/QE;fnO,strong,10000000000.0000000001
user579,user,number116,weak,0.0000234
user580,user,hot647@,weak,0.000829
user581,user,hot211!,weak,0.000829
user582,user,@.SRnCi%kuv;:u~Y,strong,1000000.0000000001
user583,user,~1Acc3os^({,strong,10.0000000001
user584,user,"K{*""-=BAK}",medium,1.0000000001
user585,user,control941#,weak,0.000667
user586,user,"bC&R@/""pN",medium,0.1000000001
user587,user,^u'94*KY}:,medium,1.0000000001
user588,user,?O}bS8(mXA$g3jz,strong,100000.0000000001
user589,user,"M/-lO/^,K8:olqL",strong,100000.0000000001
user590,user,"Ee!y@gKtq*Jx<Si""D&",strong,100000000.0000000001
user591,user,tell262,weak,0.00001188117333333333324389968766
user592,user,listen166,weak,0.0000284
user593,user,"[J$'Aptn""(\k)^vbQ",strong,10000000.0000000001
user594,user,Mvpx;UK<QZ|=YFiT,strong,1000000.0000000001
user595,user,article892#,weak,0.001689
user596,user,movement905@,weak,0.000995
user597,user,kI[>Ziwn6c:XY}`m,strong,1000000.0000000001
user598,user,quickly640#,weak,0.001857
user599,user,hotel855@,weak,0.001289
user600,user,because911,weak,0.0000144
user601,user,cup319,weak,0.0000544
user602,user,before815@,weak,0.000179
user603,user,"IHT.""Q\xxJ)-eU<gh!",strong,100000000.0000000001
user604,user,commercial333@,weak,0.001229
user605,user,evidence818,weak,0.000129
user606,user,JPDJR11Q!lZVq}7G>eU,strong,1000000000.0000000001
user607,user,suddenly903!,weak,0.001611
user608,user,physical826!,weak,0.001831
user609,user,"""kbvld>Y",weak,0.0100000001
user610,user,second275@,weak,0.000159
user611,user,&*4gJe;%'mJMT_iNI,strong,10000000.0000000001
user612,user,director614#,weak,0.000583
user613,user,:GEctnfh3>LFRGvuqqT,strong,1000000000.0000000001
user614,user,"hTSK8o^{6\<~,~pbVg21",strong,10000000000.0000000001
user615,user,`xzadZ3\,weak,0.0100000001
user616,user,xffI{qt.2?U~+,strong,1000.0000000001
user617,user,so51@,weak,0.0000100001
user618,user,gun658@,weak,0.0010000001
user619,user,g]U{vslGK@C9@`P6,strong,1000000.0000000001
user620,user,firm267@,weak,0.002077
user621,user,method618@,weak,0.001985
user622,user,so615#,weak,0.0001000001
user623,user,"""d/vrH&n/n",medium,1.0000000001
user624,user,lqYuR;yp+zA->,strong,1000.0000000001
user625,user,increase460#,weak,0.001635
user626,user,=2zp6#8{,weak,0.0100000001
user627,user,everyone537#,weak,0.000623
user628,user,former228@,weak,0.000327
user629,user,"wUtY!""FGkywC?J<OK*:}",strong,10000000000.0000000001
user630,user,7`Q&KNC&+O$:ugb,strong,100000.0000000001
user631,user,actually752@,weak,0.000327
user632,user,nation651#,weak,0.001809
user633,user,j_D|Q@d{{KL=@F=A.B,strong,100000000.0000000001
user634,user,"=K\*}y;|af8KvW,H37",strong,100000000.0000000001
user635,user,list862#,weak,0.000463
user636,user,build302@,weak,0.002025
user637,user,per260@,weak,0.000601
user638,user,(({_ql7-0K)CF|4c(zIR,strong,10000000000.0000000001
user639,user,"#V,}8(`<dDArt|E$",strong,1000000.0000000001
user640,user,cM_5Jt4MxLTuu0AUnR,strong,100000000.0000000001
user641,user,goal811,weak,0.0001222
user642,user,oQ~h@lJOw*bP)xs4/!n,strong,1000000000.0000000001
user643,user,0O7'jh50Iqiky,strong,1000.0000000001
user644,user,B?]^6CC<3X<,strong,10.0000000001
user645,user,".U@[5[![(""I'.f[~?Ti",strong,1000000000.0000000001
user646,user,without54#,weak,0.000048
user647,user,ax.3iSr>t<uc?U,strong,10000.0000000001
user648,user,"gA6,q}d;AM3t#x5Z",strong,1000000.0000000001
user649,user,"s_6rFa/6""Prx'k#AnB",strong,100000000.0000000001
user650,user,character586#,weak,0.000265
user651,user,event9@,weak,0.00000866
user652,user,@#pwr~Ir,weak,0.0100000001
user653,user,training195!,weak,0.000801
user654,user,nn+|m!)FO\(+{+Q)#,strong,10000000.0000000001
user655,user,%IS]p|dVGD-&fe`i-],strong,100000000.0000000001
user656,user,"3Sv(""@s|s8fK9ta.",strong,1000000.0000000001
user657,user,"]N,my$\0^i",medium,1.0000000001
user658,user,"61nDDV`9yEEz{9(*~""%",strong,1000000000.0000000001
user659,user,analysis115,weak,0.0002092
user660,user,b]Fpv;r8!>.)S^o;,strong,1000000.0000000001
user661,user,}X'viWA1kh%,strong,10.0000000001
user662,user,+pqb0O}uy`M#v=Alpsj,strong,1000000000.0000000001
user663,user,cause707!,weak,0.000511
user664,user,perhaps731@,weak,0.001071
user665,user,season434#,weak,0.000147
user666,user,>=elkAaYaS@FHD(MD,strong,10000000.0000000001
user667,user,book863@,weak,0.000423
user668,user,m;Kdj&;v`9/wXAS,strong,100000.0000000001
user669,user,"<aS>c_*""}/>}f",strong,1000.0000000001
user670,user,"q/]j<iut/[P""B",strong,1000.0000000001
user671,user,evidence586,weak,0.0001190330666666666656965389848
user672,user,4w9L|w:3,weak,0.0100000001
user673,user,hfcZr906=,medium,0.1000000001
user674,user,head664#,weak,0.000495
user675,user,seat614,weak,0.0001304
user676,user,\%:.df@iHd'ij8V,strong,100000.0000000001
user677,user,3l\>>IHy,weak,0.0100000001
user678,user,",`$rZI91BMI|Z",strong,1000.0000000001
user679,user,analysis509@,weak,0.002083
user680,user,"Pz(,zLqc!nuPB+?G{sk@",strong,10000000000.0000000001
user681,user,lay926!,weak,0.0010000001
user682,user,industry932#,weak,0.000987
user683,user,"2s2f,pGWV5u^HqDT4gp?",strong,10000000000.0000000001
user684,user,>xv~?)=`tPNrx,strong,1000.0000000001
user685,user,skin876@,weak,0.002037
user686,user,teacher535!,weak,0.000613
user687,user,letter48,weak,0.00001662
user688,user,sxI2uB#q>,medium,0.1000000001
user689,user,b;sgj-s8Ic!OTt1$OmW,strong,1000000000.0000000001
user690,user,<k)0;SD9V/o.e8.TIg,strong,100000000.0000000001
user691,user,history11@,weak,0.0000202
user692,user,daughter448,weak,0.0000652
user693,user,skill134!,weak,0.006625
user694,user,travel123#,weak,0.001907
user695,user,YPJMPxJ*zg$Qy=$a+i,strong,46800000.01
user696,user,B)l4]P6$(45JtT-Q,strong,1000000.0000000001
user697,user,occur412,weak,0.0002689719466666666644641736638
user698,user,watch774!,weak,0.000619
user699,user,`o$??7|0x%!\i!,strong,10000.0000000001
user700,user,perhaps502#,weak,0.001071
user701,user,challenge641@,weak,0.002595
user702,user,thousand136,weak,0.0001242
user703,user,human608@,weak,0.000787
user704,user,Qd:8tmtx0yF=tx$b,strong,1000000.0000000001
user705,user,6G=i{[@*<uW,strong,10.0000000001
user706,user,uKV-Rll]8zIa?@QL,strong,1000000.0000000001
user707,user,cost499,weak,0.00001946
user708,user,"f(3K83""/TI{Bg",strong,1000.0000000001
user709,user,impact804,weak,0.000226
user710,user,/i(4L~{!-,medium,0.1000000001
user711,user,"t6ZB,^.@U,%zWTF<IG",strong,100000000.0000000001
user712,user,Hm1~#7KA,weak,0.0100000001
user713,user,off612!,weak,0.000195
user714,user,off391!,weak,0.000195
user715,user,EK|0gc9N.i_LRQy*r-,strong,100000000.0000000001
user716,user,"P,/<\CA%vUXLLc26Q0",strong,100000000.0000000001
user717,user,parent458@,weak,0.003133
user718,user,PLUBpyylJGnfHlNQV,strong,10000000.0000000001
user719,user,"yC/="">ldZ",medium,0.1000000001
user720,user,seven582,weak,0.0000822
user721,user,billion936,weak,0.0002708
user722,user,"nK3t5MvCDZb]""m:n|\-3",strong,10000000000.0000000001
user723,user,"B2LZwz#,fBd7C)u0js@",strong,1000000000.0000000001
user724,user,~;>}82MpS(ez'Kx,strong,100000.0000000001
user725,user,financial336!,weak,0.001339
user726,user,free748#,weak,0.000679
user727,user,*`NVLI2{kLiBtiKf`gw,strong,1000000000.0000000001
user728,user,result337@,weak,0.000771
user729,user,Fh0_r`i6kI#,strong,10.0000000001
user730,user,!<M^KDy6}],medium,1.0000000001
user731,user,campaign531#,weak,0.0009962
user732,user,floor395!,weak,0.001359
user733,user,get314@,weak,0.000101
user734,user,my798@,weak,0.0001000001
user735,user,loss214@,weak,0.001477
user736,user,~3L2@KJCP,medium,0.1000000001
user737,user,campaign796,weak,0.0001012
user738,user,Kfr/)D|f0ey1,strong,100.0000000001
user739,user,9Qj'X5gL0T\S2i,strong,10000.0000000001
user740,user,^RV'mm_3\BxiG,strong,1000.0000000001
user741,user,r+x#=]`b~k2E,strong,100.0000000001
user742,user,nor928#,weak,0.000833
user743,user,fyg't51C~qi>#,strong,1000.0000000001
user744,user,serve791!,weak,0.001805
user745,user,|eT]iJtM0xHv+|i13,strong,6720000.000001
user746,user,d7Z5Z6M)>}.9:G#TL=,strong,100000000.0000000001
user747,user,?R!&Vn(}8u,medium,1.0000000001
user748,user,whole284,weak,0.0000374
user749,user,program54!,weak,0.000026
user750,user,]T=0;2)8S\}Cn7,strong,10000.0000000001
user751,user,quite532!,weak,0.000773
user752,user,"hD9Ejm3$q8Qo""=$+D$_",strong,1000000000.0000000001
user753,user,law300,weak,0.0000422
user754,user,investment861,weak,0.0003142
user755,user,we317@,weak,0.0001000001
user756,user,"$HCEO""bb",weak,0.0100000001
user757,user,@R@16)4ApO,medium,1.0000000001
user758,user,~0?LBKTQq2(,strong,10.0000000001
user759,user,break115@,weak,0.000651
user760,user,interesting994#,weak,0.001287
user761,user,<]<Ef-~3#^9,strong,10.0000000001
user762,user,season48#,weak,0.0000156
user763,user,*b;Yp&`-#$&58yZ,strong,100000.0000000001
user764,user,safe970#,weak,0.000809
user765,user,A[9?!pN!3--,strong,10.0000000001
user766,user,have496#,weak,0.000101
user767,user,me518,weak,0.0000100001
user768,user,alone686#,weak,0.000453
user769,user,car197#,weak,0.0000198
user770,user,/-i:O+x[N!4Am`\,strong,100000.0000000001
user771,user,million547@,weak,0.000503
user772,user,8`_>Eb56)cX(W}/8-,strong,10000000.0000000001
user773,user,rKF]%|5yR*_#P&,strong,10000.0000000001
user774,user,bc_[vg4rK<0hX;dW,strong,1000000.0000000001
user775,user,catch361#,weak,0.001069
user776,user,lIscfH:T}yW,strong,10.0000000001
user777,user,(`flpQJ`FjP42rz;f'u2,strong,10000000000.0000000001
user778,user,!-|EL7{I<juZ!\O,strong,100000.0000000001
user779,user,he842@,weak,0.0001000001
user780,user,some926@,weak,0.000111
user781,user,?^SY|vsRG*-lU,strong,1000.0000000001
user782,user,"jHc@W^EQ#-:5h""",strong,10000.0000000001
user783,user,Bquc)ma*XLEI$hB0V[+,strong,1000000000.0000000001
user784,user,)LG>X%be;=l@K|t,strong,100000.0000000001
user785,user,%8~Eh!p%Av,medium,1.0000000001
user786,user,=MxCUtN)yF,medium,1.0000000001
user787,user,"vc;ciws<[iInwA^,\op",strong,1000000000.0000000001
user788,user,call134,weak,0.0000066408
user789,user,"kR!v?,~`7Te}",strong,100.0000000001
user790,user,sit834,weak,0.0000614
user791,user,")Uosc7,?b4?",strong,10.0000000001
user792,user,"5~,3]?&j",weak,0.0100000001
user793,user,evening50,weak,0.0000108384
user794,user,nIJmtH/K6}}_a@,strong,10000.0000000001
user795,user,affect454,weak,0.0003272507733333333306518397876
user796,user,U[&3D4B)zx)bnTa4?U,strong,100000000.0000000001
user797,user,shoulder99@,weak,0.000269
user798,user,next237@,weak,0.000413
user799,user,G*DnB&a^[3=,strong,3.01
user800,user,\[yXT^pU,weak,0.0100000001
user801,user,%?!byv(^)7cbK?+1smRq,strong,10000000000.0000000001
user802,user,D(@CnIw>0}`<O^9IU3Y,strong,1000000000.0000000001
user803,user,JGvU+=M<qEwR-`2qVR{,strong,1000000000.0000000001
user804,user,condition93#,weak,0.0001852
user805,user,benefit226,weak,0.0003028
user806,user,near686@,weak,0.000467
user807,user,scene256!,weak,0.001817
user808,user,=VHPW9W>+R7sYm=(B80x,strong,10000000000.0000000001
user809,user,send400,weak,0.0000928
user810,user,exist889#,weak,0.002967
user811,user,fill338#,weak,0.001561
user812,user,effort51#,weak,0.00004152
user813,user,finish712,weak,0.0001278
user814,user,3BAkQL'y$TB28N!Ir19,strong,1000000000.0000000001
user815,user,kY'aRPHcM29H;D9,strong,100000.0000000001
user816,user,ground482,weak,0.000101
user817,user,!>8'llh>>`ESt5hd%#5p,strong,10000000000.0000000001
user818,user,"S+)XnNw7""ZezN1j%",strong,1000000.0000000001
user819,user,u<Rcje6-[c,medium,1.0000000001
user820,user,RQ!]qheMe,medium,0.1000000001
user821,user,figure783#,weak,0.000827
user822,user,student351#,weak,0.001079
user823,user,see384!,weak,0.000101
user824,user,other842,weak,0.00001022133333333333325754210819
user825,user,bill344!,weak,0.000309
user826,user,onto580@,weak,0.002161
user827,user,amount691@,weak,0.002023
user828,user,8<PWj1X$T`?X'iD,strong,100000.0000000001
user829,user,V*Fv.N~=!27G#4^-s,strong,10000000.0000000001
user830,user,box737!,weak,0.0010000001
user831,user,would166@,weak,0.000105
user832,user,3&x#+L4=*,medium,0.1000000001
user833,user,5;4=tf1VS\hXOJN`T)-4,strong,10000000000.0000000001
user834,user,wish49#,weak,0.0000572
user835,user,final192#,weak,0.000377
user836,user,occur873!,weak,0.002907
user837,user,foot43#,weak,0.0001784
user838,user,leader140#,weak,0.001171
user839,user,worry941#,weak,0.000499
user840,user,V!W2t|*Mhm{9!h=,strong,100000.0000000001
user841,user,T.xrj&%|j1]/>LzdZxWF,strong,10000000000.0000000001
user842,user,any692@,weak,0.000191
user843,user,clearly170@,weak,0.002211
user844,user,education600,weak,0.0000444
user845,user,next815#,weak,0.000413
user846,user,yes191@,weak,0.000131
user847,user,l]O[+[/&#(z)hgQmUm,strong,100000000.0000000001
user848,user,machine924@,weak,0.001639
user849,user,either208!,weak,0.000637
user850,user,threat977@,weak,0.002291
user851,user,deal460!,weak,0.000483
user852,user,bw)x*{NQ9aPJ,strong,100.0000000001
user853,user,"?9/R(^3,lgqe)OfJP1Sk",strong,10000000000.0000000001
user854,user,behavior735@,weak,0.002381
user855,user,bDL|Hs?z{j8k#QR];CZ7,strong,10000000000.0000000001
user856,user,3y8smXt/eo,medium,1.0000000001
user857,user,t=hj\+UvW?r.Y,strong,1000.0000000001
user858,user,"fCbOqBW,}^>:v_X|",strong,1000000.0000000001
user859,user,I80#,weak,0.0000010001
user860,user,"I#Me;X""I~B;""C",strong,1000.0000000001
user861,user,recently869#,weak,0.001653
user862,user,bit715!,weak,0.000631
user863,user,>RT@f!UN4q<3~pq,strong,100000.0000000001
user864,user,apply360!,weak,0.004533
user865,user,FIOF@D0%eL}l#)>,strong,100000.0000000001
user866,user,country498!,weak,0.000439
user867,user,"9k_vY9,yCL",medium,1.0000000001
user868,user,behind482,weak,0.0000766
user869,user,door247@,weak,0.000655
user870,user,Zo2yW4)NRb;B!\+s,strong,1000000.0000000001
user871,user,today474@,weak,0.000465
user872,user,[+k+6oOVj!_(^+AbW'sb,strong,10000000000.0000000001
user873,user,project161!,weak,0.000665
user874,user,enter668@,weak,0.000381
user875,user,6)TEdsB&uCYd,strong,100.0000000001
user876,user,7-_\6AR)um_,strong,10.0000000001
user877,user,suffer595#,weak,0.0021102
user878,user,worry228#,weak,0.000499
user879,user,bZ\.h4Qgqh{'QhV,strong,100000.0000000001
user880,user,itself453#,weak,0.001163
user881,user,player579,weak,0.00000259
user882,user,;Oab4@{J;Ibw,strong,100.0000000001
user883,user,.TQ+l2A:fE^~lJ,strong,10000.0000000001
user884,user,mean501,weak,0.00000686
user885,user,20#c=mSoTEchyB_rl,strong,10000000.0000000001
user886,user,=_l0W2rS2}`t.VO,strong,100000.0000000001
user887,user,activity746!,weak,0.002005
user888,user,woman659,weak,0.00003585663999999999971350916894
user889,user,good672,weak,0.0000112
user890,user,Kx79dH'Hu=r,strong,10.0000000001
user891,user,3Q|foj/i@T2Kb9RM,strong,1000000.0000000001
user892,user,military24!,weak,0.0000524
user893,user,<pcOzb_B,weak,0.0100000001
user894,user,line717!,weak,0.000297
user895,user,federal197!,weak,0.000927
user896,user,affect45,weak,0.00001869
user897,user,"LY;Bkb!R]gNy'q""F*",strong,10000000.0000000001
user898,user,",l4$lIW+bb6`""",strong,1000.0000000001
user899,user,"T4.""2.z:",weak,0.0100000001
user900,user,tHP*^.dz=Kdo/,strong,1000.0000000001
user901,user,_B~wkq|%p=o/Gw,strong,10000.0000000001
user902,user,u@{N$*qyG!_Pl27,strong,100000.0000000001
user903,user,cultural75!,weak,0.0001418
user904,user,trade215#,weak,0.001175
user905,user,"66i5)T+,pVT>y36",strong,100000.0000000001
user906,user,yourself676#,weak,0.000367
user907,user,".P""E3B>~MZ",medium,1.0000000001
user908,user,because377!,weak,0.000135
user909,user,international506!,weak,0.000265
user910,user,'rK#?$SG;I~O\%35,strong,1000000.0000000001
user911,user,pQbt(1/|$`=l~ljee<,strong,100000000.0000000001
user912,user,half567@,weak,0.000693
user913,user,O^77&(o`,weak,0.0100000001
user914,user,skin253,weak,0.0001887463466666666651235573227
user915,user,L'XZZs<:D,medium,0.1000000001
user916,user,sense988!,weak,0.000847
user917,user,opportunity162!,weak,0.001677
user918,user,"?dn7GEVD<]HM:bb}_,",strong,100000000.0000000001
user919,user,"[1]v@[z1is!ajJ<""ZiE",strong,1000000000.0000000001
user920,user,NnH\r=&^6BC,strong,10.0000000001
user921,user,whatever864,weak,0.000002248
user922,user,nE(WxZoF!#X(=3,strong,10000.0000000001
user923,user,sit210!,weak,0.000605
user924,user,everything965,weak,0.00002368447999999999981355358614
user925,user,help773!,weak,0.000207
user926,user,^\1+z@#|,weak,0.0100000001
user927,user,garden209#,weak,0.002021
user928,user,3nLcH8UC'd8!,strong,100.0000000001
user929,user,"pRBU'?(En)N/$)""",strong,100000.0000000001
user930,user,()9s7C#E5bIq,strong,100.0000000001
user931,user,8}./=>T]eF)@=.h,strong,100000.0000000001
user932,user,state460!,weak,0.000121
user933,user,suddenly709,weak,0.000162
user934,user,cultural270@,weak,0.001409
user935,user,7X}bGuP^M.[',strong,100.0000000001
user936,user,throw151,weak,0.00009173791999999999925421434454
user937,user,agent680,weak,0.0001622
user938,user,",^u#s<KXc=Wd*K(n",strong,1000000.0000000001
user939,user,+5W@UrTHpo*97j%S0Fp.,strong,10000000000.0000000001
user940,user,u[&;)6!*,weak,0.0100000001
user941,user,high434#,weak,0.000183
user942,user,M$|$fB__=K0Guv=?af.:,strong,10000000000.0000000001
user943,user,"=iX\HIV""=3D9'[",strong,10000.0000000001
user944,user,set880@,weak,0.000401
user945,user,administration89@,weak,0.0001364
user946,user,meet644!,weak,0.000543
user947,user,western251,weak,0.0000493197866666666662695206469
user948,user,|FuuMqJ1}D'&<sZ,strong,100000.0000000001
user949,user,"vNLl[""H'ud!8cc9$eN",strong,100000000.0000000001
user950,user,M6g7~sEB@brZ_,strong,1000.0000000001
user951,user,affect119#,weak,0.003539
user952,user,all303@,weak,0.000101
user953,user,5?c=VyQ}}H2,strong,10.0000000001
user954,user,g<PKC0E;Cg/lPn5?Ef,strong,100000000.0000000001
user955,user,wall213,weak,0.0000988
user956,user,"V1:>UY@,3MG*H",strong,1000.0000000001
user957,user,past663,weak,0.0000778
user958,user,!e6rv;cE%n4-iNp2>c~j,strong,10000000000.0000000001
user959,user,present242@,weak,0.000619
user960,user,system871#,weak,0.000305
user961,user,8q`A6C!76YmL,strong,100.0000000001
user962,user,table818#,weak,0.001173
user963,user,music649,weak,0.000023
user964,user,NrpoTB&;FQ]Pn<&gOA,strong,100000000.0000000001
user965,user,&\(%+`)mx,medium,0.1000000001
user966,user,central208#,weak,0.000437
user967,user,local552#,weak,0.000341
user968,user,"b>nH+5,ObkIXep'g",strong,1000000.0000000001
user969,user,"`,{[:QBPKc{e;.lC-_",strong,100000000.0000000001
